DateTime,cpu %user,cpu %nice,cpu %sys,cpu %iowait,cpu %steal,%idle,Total Memory,Used Memory,Free Memory,Shared Memory,Buffers Memory,Cached Memory,Load-1Min,Load-5Min,Load-15Min,Server Status
10-04-2019 13:15,3.54,0,9.6,0,0,86.87,7823,5341,718,285,1764,1834,0.11,0.24,0.39,Warning
10-04-2019 13:20,32.66,0,16.08,0,0,51.26,7823,5249,809,285,1763,1926,0.09,0.23,0.36,Warning
10-04-2019 13:25,4.04,0,7.07,0,0,88.89,7823,5275,783,285,1764,1901,0.22,0.2,0.31,Warning
10-04-2019 13:30,3.55,0,10.15,0,0,86.29,7823,5329,726,285,1766,1846,0.07,0.27,0.33,Warning
10-04-2019 13:35,3,0,7,0,0,90,7823,5261,792,285,1768,1913,1,0.58,0.42,Warning
10-04-2019 13:40,3.54,0,7.58,0,0,88.89,7823,5316,736,285,1770,1859,0.18,0.51,0.46,Warning
10-04-2019 13:45,28.28,0,10.1,0,0,61.62,7823,5371,678,285,1773,1803,0.4,0.66,0.56,Warning
10-04-2019 13:50,32.66,0,18.59,0,0,48.74,7823,5407,640,285,1775,1766,0.94,0.63,0.55,Warning
10-04-2019 13:55,13.71,0,10.66,0,0,75.63,7823,5603,440,285,1778,1568,1.04,0.68,0.59,Warning
10-04-2019 14:00,4.5,0,10,0,0,85.5,7823,5434,609,285,1778,1739,0.55,0.61,0.58,Warning
10-04-2019 14:05,2.53,0,6.06,0,0,91.41,7823,5302,740,285,1779,1872,0.41,0.45,0.51,Warning
10-04-2019 14:10,3.55,0,8.63,0,0,87.82,7823,5303,739,285,1779,1872,0.35,0.36,0.46,Warning
10-04-2019 14:15,4.06,0,8.12,0,0,87.82,7823,5434,604,285,1783,1738,0.24,0.32,0.41,Warning
10-04-2019 14:20,8.59,0,11.62,0,0,79.8,7823,5261,779,285,1782,1914,0.05,0.18,0.33,Warning
10-04-2019 14:25,2.53,0,8.08,0,0,89.39,7823,5303,735,285,1785,1872,0.25,0.43,0.41,Warning
10-04-2019 14:30,4.57,0,7.11,0,0,88.32,7823,5642,388,285,1792,1528,1.29,0.75,0.55,Critical
10-04-2019 14:35,4.08,0,9.18,0,0,86.73,7823,5447,583,285,1792,1725,0.95,0.63,0.54,Warning
10-04-2019 14:40,4.55,0,10.1,0,0,85.35,7823,5304,762,285,1756,1870,0.21,0.58,0.56,Warning
10-04-2019 14:45,4.02,0,7.04,0,0,88.94,7823,5354,709,285,1758,1819,0.77,0.49,0.51,Warning
10-04-2019 14:50,4.04,0,8.08,0,0,87.88,7823,5328,734,285,1759,1846,0.09,0.33,0.45,Warning
10-04-2019 14:55,2.01,0,1.01,0,0,96.98,7823,5484,575,285,1763,1689,0.6,0.61,0.55,Warning
10-04-2019 15:00,7.61,0,14.72,0,0,77.66,7823,5592,463,285,1767,1579,0.93,0.69,0.6,Warning
10-04-2019 15:05,17,0,11,0,0,72,7823,5394,662,285,1766,1780,0.05,0.38,0.5,Warning
10-04-2019 15:10,3.03,0,6.57,0,0,90.4,7823,5304,751,285,1767,1870,0.79,0.61,0.56,Warning
10-04-2019 15:15,7.14,0,9.69,0,0,83.16,7823,5564,486,285,1771,1607,0.64,0.6,0.57,Warning
10-04-2019 15:20,17.59,0,12.06,0,0,70.35,7823,5330,722,285,1770,1844,0.05,0.34,0.48,Warning
10-04-2019 15:25,4.04,0,6.57,0,0,89.39,7823,5423,625,285,1774,1749,1.04,0.85,0.67,Warning
10-04-2019 15:30,4.55,0,7.58,0,0,87.88,7823,5485,557,285,1779,1688,1.16,0.81,0.7,Warning
10-04-2019 15:35,4.55,0,7.58,0,0,87.88,7823,5380,662,285,1780,1795,0.07,0.4,0.55,Warning
10-04-2019 15:40,4.06,0,7.11,0,0,88.83,7823,5498,538,285,1785,1674,1.26,0.55,0.55,Warning
10-04-2019 15:49,4.08,0,8.16,0,0,87.76,7823,5474,561,285,1787,1698,0.15,0.49,0.55,Warning
10-04-2019 15:50,2.99,0,6.97,0,0,90.05,7823,5355,680,285,1787,1818,0.14,0.46,0.54,Warning
10-04-2019 15:55,17.59,0,9.55,0,0,72.86,7823,5510,522,285,1790,1662,0.26,0.45,0.51,Warning
10-04-2019 16:00,62.69,0,23.88,0,0,13.43,7823,5560,469,285,1793,1611,0.33,0.39,0.47,Warning
10-04-2019 16:05,3.02,0,8.54,0,0,88.44,7823,5668,358,285,1796,1503,0.98,0.61,0.55,Critical
10-04-2019 16:10,5.1,0,7.65,0,0,87.24,7823,5591,434,285,1797,1581,1.34,0.69,0.57,Warning
10-04-2019 16:15,7.54,0,8.54,0,0,83.92,7823,5392,633,285,1797,1782,0.02,0.31,0.45,Warning
10-04-2019 16:20,57.5,0,19,0,0,23.5,7823,5498,524,285,1800,1675,0.24,0.46,0.5,Warning
10-04-2019 16:25,3.02,0,7.04,0,0,89.95,7823,5407,612,285,1802,1766,0.15,0.33,0.44,Warning
10-04-2019 16:30,4.02,0,7.54,0,0,88.44,7823,5408,611,285,1803,1765,0.31,0.54,0.52,Warning
10-04-2019 16:35,4,0,8,0,0,88,7823,5225,794,285,1803,1950,0.29,0.35,0.44,Warning
10-04-2019 16:40,3.54,0,7.58,0,0,88.89,7823,5380,637,285,1805,1794,0.16,0.34,0.42,Warning
10-04-2019 16:45,3.03,0,8.59,0,0,88.38,7823,5630,381,285,1810,1540,0.89,0.46,0.44,Warning
10-04-2019 16:50,2.51,0,6.53,0,0,90.95,7823,5162,854,285,1805,2014,0.04,0.26,0.36,Warning
10-04-2019 16:55,2.53,0,7.58,0,0,89.9,7823,5214,801,285,1807,1962,0.77,0.49,0.42,Warning
10-04-2019 17:00,4.04,0,5.56,0,0,90.4,7823,5422,587,285,1812,1750,0.24,0.39,0.4,Warning
10-04-2019 17:05,7.07,0,13.64,2.53,0,76.77,7823,5575,446,285,1800,1596,0.56,0.48,0.43,Warning
10-04-2019 17:10,5.05,0,7.07,0,0,87.88,7823,5397,731,285,1694,1775,0.27,0.41,0.41,Warning
10-04-2019 17:15,10.66,0,10.66,0,0,78.68,7823,5368,759,285,1694,1805,0.29,0.42,0.42,Warning
10-04-2019 17:20,3.55,0,6.09,0,0,90.36,7823,5366,760,285,1696,1809,0.5,0.39,0.4,Warning
10-04-2019 17:25,3.55,0,6.09,0,0,90.36,7823,5210,917,285,1695,1966,0.06,0.17,0.3,Warning
10-04-2019 17:30,3.02,0,7.04,0,0,89.95,7823,5145,983,285,1694,2033,0.2,0.24,0.3,Warning
10-04-2019 17:35,1.5,0,1,0,0,97.5,7823,5339,785,285,1697,1836,0.76,0.33,0.32,Warning
10-04-2019 17:40,3,0,5.5,0,0,91.5,7823,5182,943,285,1696,1994,0.16,0.42,0.39,Warning
10-04-2019 17:45,2.53,0,7.07,0,0,90.4,7823,5522,597,285,1703,1650,0.51,0.33,0.35,Warning
10-04-2019 17:50,4,0,5.5,0,0,90.5,7823,5172,951,285,1699,2005,0.51,0.46,0.4,Warning
10-04-2019 17:55,26.77,0,12.63,0,0,60.61,7823,5224,898,285,1699,1952,0.6,0.76,0.56,Warning
10-04-2019 18:00,2.02,0,6.57,0,0,91.41,7823,5106,1015,285,1700,2071,0.3,0.65,0.57,Warning
10-04-2019 18:05,70.79,0,26.24,0,0,2.97,7823,5285,835,285,1702,1891,0.64,0.38,0.46,Warning
10-04-2019 18:05,3.02,0,6.53,0,0,90.45,7823,5146,914,285,1761,2030,0.31,0.39,0.44,Warning
10-04-2019 18:10,54,0,21.5,0,0,24.5,7823,5158,903,285,1761,2019,0,0.15,0.32,Warning
10-04-2019 18:15,3.54,0,9.09,0,0,87.37,7823,5238,821,285,1763,1939,0.55,0.35,0.35,Warning
10-04-2019 18:20,3.02,0,6.03,0,0,90.95,7823,5055,1005,285,1761,2124,0.16,0.28,0.33,Normal
10-04-2019 18:25,2.01,0,6.03,0,0,91.96,7823,5121,938,285,1763,2056,0.17,0.26,0.31,Warning
10-04-2019 18:30,33.67,0,18.59,0,0,47.74,7823,5093,966,285,1762,2085,0.15,0.26,0.31,Warning
10-04-2019 18:35,2.53,0,6.06,0,0,91.41,7823,5067,991,285,1764,2111,0.03,0.11,0.23,Normal
10-04-2019 18:40,3.02,0,6.53,0,0,90.45,7823,5106,952,285,1764,2072,0.19,0.17,0.22,Warning
10-04-2019 18:45,31,0,16,0,0,53,7823,5121,936,285,1764,2056,0.35,0.21,0.23,Warning
10-04-2019 18:50,2.99,0,6.47,0,0,90.55,7823,5054,1002,285,1765,2124,0.13,0.21,0.22,Normal
10-04-2019 18:55,0.5,0,0,0,0,99.5,7823,5172,884,285,1766,2005,0.07,0.14,0.2,Warning
10-04-2019 19:00,3.02,0,7.54,0,0,89.45,7823,5146,910,285,1766,2032,0.61,0.39,0.29,Warning
10-04-2019 19:05,3,0,6.5,0,0,90.5,7823,5158,897,285,1767,2020,0.1,0.26,0.27,Warning
10-04-2019 19:10,2.53,0,6.57,0,0,90.91,7823,5042,1014,285,1766,2137,0.03,0.14,0.22,Normal
10-04-2019 19:15,30.3,0,16.16,0,0,53.54,7823,5120,934,285,1767,2057,0.23,0.17,0.22,Warning
10-04-2019 19:20,2.53,0,8.08,0,0,89.39,7823,5068,986,285,1768,2109,0.07,0.19,0.22,Normal
10-04-2019 19:25,2.51,0,6.03,0,0,91.46,7823,5172,881,285,1768,2005,0.2,0.2,0.22,Warning
10-04-2019 19:30,2.01,0,5.03,0,0,92.96,7823,5069,986,285,1767,2110,0.03,0.16,0.21,Normal
10-04-2019 19:35,3.54,0,8.59,0,0,87.88,7823,5249,802,285,1770,1927,0.43,0.28,0.25,Warning
10-04-2019 19:40,4.02,0,8.54,0,0,87.44,7823,5184,868,285,1770,1993,0.09,0.14,0.2,Warning
10-04-2019 19:45,12.12,0,10.1,0,0,77.78,7823,5068,985,285,1769,2110,0.06,0.11,0.17,Normal
10-04-2019 19:50,44.5,0,21.5,0,0,34,7823,5326,724,285,1772,1849,0.71,0.23,0.18,Warning
10-04-2019 19:55,27,0,10,0,0,63,7823,5080,972,285,1770,2098,0.04,0.18,0.19,Normal
10-04-2019 20:00,3.54,0,8.08,0,0,88.38,7823,5132,919,285,1770,2046,0.07,0.1,0.15,Warning
10-04-2019 20:05,2.51,0,5.53,0,0,91.96,7823,5029,1023,285,1769,2150,0.25,0.13,0.14,Normal
10-04-2019 20:10,2.01,0,6.03,0,0,91.96,7823,5042,1010,285,1769,2137,0.01,0.09,0.12,Normal
10-04-2019 20:15,2.51,0,7.54,0,0,89.95,7823,5042,1010,285,1770,2137,0.02,0.08,0.12,Normal
10-04-2019 20:20,2.53,0,6.57,0,0,90.91,7823,5119,931,285,1771,2059,0.21,0.14,0.14,Warning
10-04-2019 20:25,0.5,0,1.51,0,0,97.99,7823,5119,931,285,1772,2058,0.31,0.15,0.14,Warning
10-04-2019 20:30,3.02,0,6.03,0,0,90.95,7823,5041,1009,285,1771,2137,0.03,0.1,0.13,Normal
10-04-2019 20:35,2.5,0,7,0,0,90.5,7823,5055,995,285,1771,2123,0.19,0.18,0.15,Normal
10-04-2019 20:40,2.01,0,5.53,0,0,92.46,7823,5055,995,285,1771,2123,0.12,0.1,0.13,Normal
10-04-2019 20:45,2.51,0,6.03,0,0,91.46,7823,5030,1020,285,1771,2149,0.02,0.08,0.12,Normal
10-04-2019 20:50,2.5,0,6,0,0,91.5,7823,5083,967,285,1771,2096,0,0.03,0.09,Normal
10-04-2019 20:55,2.01,0,8.04,0,0,89.95,7823,5030,1020,285,1771,2148,0,0.03,0.08,Normal
10-04-2019 21:10,2.01,0,6.03,0,0,91.96,7823,5042,1007,285,1772,2136,0.03,0.04,0.05,Normal
10-04-2019 21:15,2.01,0,6.53,0,0,91.46,7823,5069,980,285,1773,2109,0.17,0.13,0.08,Normal
10-04-2019 21:20,1.52,0,6.06,0,0,92.42,7823,5028,1021,285,1772,2150,0.18,0.12,0.08,Normal
10-04-2019 21:25,2.01,0,6.03,0,0,91.96,7823,5032,1017,285,1773,2147,0.01,0.09,0.08,Normal
10-04-2019 21:30,3.02,0,8.54,0,0,88.44,7823,5147,899,285,1775,2030,0.02,0.06,0.07,Warning
10-04-2019 21:35,2.5,0,7.5,0,0,90,7823,5069,977,285,1776,2108,0.14,0.12,0.09,Normal
10-04-2019 21:40,3.02,0,6.53,0,0,90.45,7823,5315,728,285,1778,1860,0.12,0.18,0.13,Warning
10-04-2019 21:45,2.99,0,5.97,0,0,91.04,7823,5042,1004,285,1775,2136,0.03,0.13,0.13,Normal
10-04-2019 21:50,2.99,0,5.97,0,0,91.04,7823,5042,1004,285,1775,2137,0.2,0.16,0.14,Normal
10-04-2019 21:55,1.51,0,6.53,0,0,91.96,7823,5030,1016,285,1776,2149,0,0.07,0.12,Normal
10-04-2019 22:00,2.5,0,7.5,0,0,90,7823,5056,990,285,1776,2123,0.02,0.06,0.11,Normal
10-04-2019 22:05,4.02,0,11.06,0,0,84.92,7823,5043,1002,285,1776,2135,0.16,0.16,0.14,Normal
10-04-2019 22:10,2.51,0,6.53,0,0,90.95,7823,5029,1016,285,1777,2149,0.01,0.08,0.12,Normal
10-04-2019 22:15,29,0,7.5,0,0,63.5,7823,5094,952,285,1776,2085,0.04,0.12,0.13,Warning
10-04-2019 22:20,22.11,0,11.06,0,0,66.83,7823,5108,937,285,1777,2071,0.06,0.1,0.13,Warning
10-04-2019 22:25,3,0,8,0,0,89,7823,5056,988,285,1777,2122,0,0.04,0.11,Normal
10-04-2019 22:30,3.03,0,8.08,0,0,88.89,7823,5056,989,285,1777,2123,0.05,0.03,0.08,Normal
10-04-2019 22:35,1.51,0,5.53,0,0,92.96,7823,5030,1015,285,1777,2149,0,0.01,0.05,Normal
10-04-2019 22:40,2.53,0,8.08,0,0,89.39,7823,5085,959,285,1777,2093,0.03,0.03,0.05,Warning
10-04-2019 22:45,0.5,0,2,0,0,97.5,7823,5042,1002,285,1777,2136,0,0.03,0.05,Normal
10-04-2019 22:50,2.53,0,7.07,0,0,90.4,7823,5042,1002,285,1777,2137,0.04,0.03,0.05,Normal
10-04-2019 22:55,2.51,0,6.03,0,0,91.46,7823,5042,1001,285,1778,2136,0.01,0.08,0.07,Normal
10-04-2019 23:00,3.03,0,9.09,0,0,87.88,7823,5029,1014,285,1778,2149,0.03,0.09,0.07,Normal
10-04-2019 23:05,3.02,0,10.05,0,0,86.93,7823,5029,1015,285,1778,2150,0.04,0.08,0.07,Normal
10-04-2019 23:10,2.51,0,8.54,0,0,88.94,7823,5029,1015,285,1778,2150,0.06,0.06,0.06,Normal
10-04-2019 23:15,2.5,0,8.5,0,0,89,7823,5029,1014,285,1778,2149,0.04,0.07,0.06,Normal
10-04-2019 23:20,3.02,0,8.04,0,0,88.94,7823,5070,973,285,1779,2108,0.28,0.12,0.07,Normal
10-04-2019 23:25,3.03,0,8.59,0,0,88.38,7823,5030,1013,285,1778,2149,0.04,0.07,0.06,Normal
10-04-2019 23:30,3.54,0,8.59,0,0,87.88,7823,5057,986,285,1779,2122,0.02,0.07,0.05,Normal
10-04-2019 23:35,2.5,0,6,0,0,91.5,7823,5030,1013,285,1778,2149,0,0.03,0.05,Normal
10-04-2019 23:40,2.51,0,6.03,0,0,91.46,7823,5120,923,285,1779,2058,0.03,0.04,0.05,Warning
10-04-2019 23:45,4.02,0,8.04,0,0,87.94,7823,5030,1013,285,1779,2149,0.02,0.04,0.05,Normal
10-04-2019 23:50,2.51,0,5.03,0,0,92.46,7823,5056,986,285,1779,2122,0,0.04,0.05,Normal
10-04-2019 23:55,4.04,0,8.59,0,0,87.37,7823,5031,1017,285,1774,2148,0.03,0.04,0.05,Normal
11-04-2019 00:00,2.51,0,7.54,0,0,89.95,7823,5030,1017,285,1774,2149,0.05,0.07,0.05,Normal
11-04-2019 00:05,6.53,0,13.07,32.66,0,47.74,7823,5059,977,285,1785,2119,0,0.03,0.05,Normal
11-04-2019 00:10,2.5,0,6,0,0,91.5,7823,5033,711,285,2079,2146,0.03,0.06,0.05,Normal
11-04-2019 00:15,36.68,0,34.67,13.07,0,15.58,7823,5087,640,285,2095,2092,0.21,0.14,0.08,Warning
11-04-2019 00:20,2.01,0,5.53,0,0,92.46,7823,5032,694,285,2095,2147,0.01,0.08,0.07,Normal
11-04-2019 00:25,1.01,0,1.01,0,0,97.99,7823,5045,681,285,2096,2134,0.23,0.2,0.12,Normal
11-04-2019 00:30,2.51,0,6.03,0,0,91.46,7823,5032,693,285,2096,2146,0.01,0.1,0.11,Normal
11-04-2019 00:35,2.5,0,6,0,0,91.5,7823,5032,694,285,2095,2147,0.05,0.07,0.1,Normal
11-04-2019 00:40,2.5,0,7.5,0,0,90,7823,5032,694,285,2095,2147,0,0.03,0.07,Normal
11-04-2019 00:45,3.52,0,9.05,0,0,87.44,7823,5032,695,285,2095,2148,0.01,0.02,0.05,Normal
11-04-2019 00:50,2.51,0,5.53,0,0,91.96,7823,5032,694,285,2095,2147,0.11,0.08,0.06,Normal
11-04-2019 00:55,1.52,0,6.57,0,0,91.92,7823,5032,694,285,2096,2147,0,0.06,0.05,Normal
11-04-2019 01:00,2.53,0,5.56,0,0,91.92,7823,5032,694,285,2096,2147,0.19,0.1,0.06,Normal
11-04-2019 01:05,2.51,0,7.04,0,0,90.45,7823,5032,694,285,2096,2147,0.01,0.06,0.05,Normal
11-04-2019 01:10,2.01,0,6.03,0,0,91.96,7823,5032,693,285,2096,2147,0.02,0.04,0.05,Normal
11-04-2019 01:15,2.51,0,7.54,0,0,89.95,7823,5032,693,285,2096,2147,0,0.03,0.05,Normal
11-04-2019 01:20,2.5,0,6.5,0,0,91,7823,5033,693,285,2096,2147,0.03,0.03,0.05,Normal
11-04-2019 01:25,2.01,0,6.53,0,0,91.46,7823,5033,693,285,2096,2146,0,0.02,0.05,Normal
11-04-2019 01:30,2.5,0,7,0,0,90.5,7823,5032,693,285,2096,2147,0,0.02,0.05,Normal
11-04-2019 01:35,2.99,0,7.46,0,0,89.55,7823,5033,693,285,2096,2146,0.03,0.04,0.05,Normal
11-04-2019 01:40,1.51,0,4.52,0,0,93.97,7823,5032,693,285,2096,2146,0.01,0.04,0.05,Normal
11-04-2019 01:45,2.01,0,6.03,0,0,91.96,7823,5048,677,285,2096,2131,0.07,0.04,0.05,Normal
11-04-2019 01:50,2,0,6,0,0,92,7823,5033,692,285,2096,2146,0.04,0.04,0.05,Normal
11-04-2019 01:55,2.51,0,8.54,0,0,88.94,7823,5033,692,285,2096,2146,0.04,0.04,0.05,Normal
11-04-2019 02:00,2.53,0,6.06,0,0,91.41,7823,5035,690,285,2096,2144,0,0.02,0.05,Normal
11-04-2019 02:05,2.51,0,7.04,0,0,90.45,7823,5035,690,285,2096,2144,0,0.03,0.05,Normal
11-04-2019 02:10,2.5,0,7,0,0,90.5,7823,5033,692,285,2097,2146,0.04,0.07,0.05,Normal
11-04-2019 02:15,2.5,0,6.5,0,0,91,7823,5059,665,285,2097,2119,0.03,0.04,0.05,Normal
11-04-2019 02:20,2.01,0,7.04,0,0,90.95,7823,5033,691,285,2097,2145,0.02,0.04,0.05,Normal
11-04-2019 02:25,3.02,0,6.53,0,0,90.45,7823,5033,692,285,2097,2146,0.21,0.1,0.06,Normal
11-04-2019 02:30,3,0,6.5,0,0,90.5,7823,5033,692,285,2097,2146,0,0.04,0.05,Normal
11-04-2019 02:35,1.52,0,5.56,0,0,92.93,7823,5033,692,285,2097,2146,0.02,0.05,0.05,Normal
11-04-2019 02:40,3.02,0,6.53,0,0,90.45,7823,5031,693,285,2097,2147,0,0.02,0.05,Normal
11-04-2019 02:45,3.03,0,6.06,0,0,90.91,7823,5033,691,285,2097,2145,0,0.01,0.05,Normal
11-04-2019 02:50,4,0,13,0,0,83,7823,5033,691,285,2097,2145,0.01,0.02,0.05,Normal
11-04-2019 02:55,2.51,0,8.04,0,0,89.45,7823,5033,692,285,2097,2146,0,0.03,0.05,Normal
11-04-2019 03:00,3.02,0,7.04,0,0,89.95,7823,5033,692,285,2097,2146,0,0.03,0.05,Normal
11-04-2019 03:05,5.56,0,14.65,0,0,79.8,7823,5033,691,285,2097,2146,0.09,0.05,0.05,Normal
11-04-2019 03:10,2.51,0,6.53,0,0,90.95,7823,5033,691,285,2097,2146,0,0.03,0.05,Normal
11-04-2019 03:15,2.49,0,6.47,0,0,91.04,7823,5033,692,285,2097,2146,0.01,0.03,0.05,Normal
11-04-2019 03:20,2,0,5.5,0,0,92.5,7823,5033,691,285,2098,2145,0.01,0.07,0.06,Normal
11-04-2019 03:25,2.49,0,6.97,0,0,90.55,7823,5039,673,285,2110,2140,0.05,0.06,0.05,Normal
11-04-2019 03:30,2.54,0,6.6,0,0,90.86,7823,5038,673,285,2110,2140,0,0.03,0.05,Normal
11-04-2019 03:35,2.01,0,7.04,0,0,90.95,7823,5039,673,285,2110,2140,0.01,0.04,0.05,Normal
11-04-2019 03:40,2,0,6,0,0,92,7823,5039,673,285,2110,2140,0,0.01,0.05,Normal
11-04-2019 03:45,3.02,0,7.54,0,0,89.45,7823,5038,674,285,2110,2141,0,0.01,0.05,Normal
11-04-2019 03:50,2.51,0,7.54,0,0,89.95,7823,5038,674,285,2110,2141,0.04,0.04,0.05,Normal
11-04-2019 03:55,2.51,0,6.53,0,0,90.95,7823,5038,673,285,2110,2141,0.16,0.06,0.06,Normal
11-04-2019 04:00,2.49,0,4.48,0,0,93.03,7823,5038,673,285,2110,2140,0.01,0.03,0.05,Normal
11-04-2019 04:05,2.5,0,7.5,0,0,90,7823,5038,674,285,2110,2141,0.07,0.05,0.05,Normal
11-04-2019 04:10,2.51,0,4.52,0,0,92.96,7823,5039,672,285,2110,2139,0,0.04,0.05,Normal
11-04-2019 04:15,2.51,0,6.03,0,0,91.46,7823,5039,672,285,2110,2139,0,0.03,0.05,Normal
11-04-2019 04:20,3.02,0,8.54,0,0,88.44,7823,5036,675,285,2110,2142,0,0.01,0.05,Normal
11-04-2019 04:25,2,0,7,0,0,91,7823,5038,673,285,2110,2140,0,0.02,0.05,Normal
11-04-2019 04:30,2.51,0,7.54,0,0,89.95,7823,5038,673,285,2111,2140,0.01,0.02,0.05,Normal
11-04-2019 04:30,2.51,0,7.54,0,0,89.95,7823,5038,673,285,2111,2140,0,0.02,0.05,Normal
11-04-2019 04:35,2.53,0,8.08,0,0,89.39,7823,5039,672,285,2110,2140,0.04,0.04,0.05,Normal
11-04-2019 04:40,3.02,0,7.04,0,0,89.95,7823,5040,672,285,2110,2139,0,0.02,0.05,Normal
11-04-2019 04:45,2.51,0,7.04,0,0,90.45,7823,5038,673,285,2111,2141,0.02,0.04,0.05,Normal
11-04-2019 04:50,2.53,0,5.56,0,0,91.92,7823,5038,673,285,2111,2141,0.02,0.04,0.05,Normal
11-04-2019 04:55,2.01,0,5.53,0,0,92.46,7823,5038,673,285,2111,2140,0.01,0.04,0.05,Normal
11-04-2019 05:00,2.01,0,6.53,0,0,91.46,7823,5038,672,285,2111,2140,0.04,0.04,0.05,Normal
11-04-2019 05:05,2.51,0,7.04,0,0,90.45,7823,5038,673,285,2111,2141,0,0.02,0.05,Normal
11-04-2019 05:10,3.52,0,7.54,0,0,88.94,7823,5038,673,285,2111,2141,0.02,0.04,0.05,Normal
11-04-2019 05:15,3.02,0,6.03,0,0,90.95,7823,5038,673,285,2111,2141,0.04,0.03,0.05,Normal
11-04-2019 05:20,2.01,0,5.53,0,0,92.46,7823,5038,673,285,2111,2141,0,0.01,0.05,Normal
11-04-2019 05:25,2.51,0,8.04,0,0,89.45,7823,5038,673,285,2111,2141,0.09,0.05,0.05,Normal
11-04-2019 05:30,2.5,0,10.5,0,0,87,7823,5038,672,285,2111,2140,0,0.02,0.05,Normal
11-04-2019 05:35,2.99,0,5.97,0,0,91.04,7823,5039,671,285,2111,2140,0.03,0.05,0.05,Normal
11-04-2019 05:40,2.01,0,5.53,0,0,92.46,7823,5039,672,285,2111,2140,0.07,0.05,0.05,Normal
11-04-2019 05:45,2.51,0,6.03,0,0,91.46,7823,5038,673,285,2111,2141,0,0.03,0.05,Normal
11-04-2019 05:50,2.5,0,8,0,0,89.5,7823,5038,672,285,2111,2141,0.01,0.03,0.05,Normal
11-04-2019 05:55,3.02,0,7.04,0,0,89.95,7823,5039,672,285,2111,2140,0,0.02,0.05,Normal
11-04-2019 06:00,2.53,0,6.57,0,0,90.91,7823,5037,673,285,2111,2142,0.02,0.02,0.05,Normal
11-04-2019 06:05,3,0,8,0,0,89,7823,5039,672,285,2111,2140,0.06,0.03,0.05,Normal
11-04-2019 06:10,3,0,8,0,0,89,7823,5039,671,285,2112,2139,0,0.02,0.05,Normal
11-04-2019 06:15,1.5,0,5.5,0,0,93,7823,5052,325,285,2445,2127,0.49,0.22,0.11,Normal
11-04-2019 06:20,1.51,0,5.03,0,0,93.47,7823,5051,325,285,2445,2128,0,0.09,0.09,Normal
11-04-2019 06:25,2.51,0,7.04,0,0,90.45,7823,5056,340,285,2425,2123,0.13,0.16,0.12,Normal
11-04-2019 06:30,1.52,0,5.05,0,0,93.43,7823,5057,319,285,2445,2122,0.02,0.07,0.1,Normal
11-04-2019 06:35,2.02,0,6.06,0,0,91.92,7823,5049,387,285,2385,2129,0,0.03,0.08,Normal
11-04-2019 06:40,2.5,0,6,0,0,91.5,7823,5049,386,285,2386,2129,0.02,0.05,0.07,Normal
11-04-2019 06:45,3.03,0,8.59,0,0,88.38,7823,5050,386,285,2386,2129,0,0.02,0.05,Normal
11-04-2019 06:50,1.99,0,5.97,0,0,92.04,7823,5050,386,285,2385,2129,0.01,0.02,0.05,Normal
11-04-2019 06:55,2.53,0,5.56,0,0,91.92,7823,5127,308,285,2386,2051,0.11,0.04,0.05,Warning
11-04-2019 07:00,2.51,0,5.53,0,0,91.96,7823,5050,386,285,2385,2129,0.01,0.04,0.05,Normal
11-04-2019 07:05,3.03,0,7.58,0,0,89.39,7823,5050,385,285,2386,2128,0.02,0.05,0.05,Normal
11-04-2019 07:10,2,0,4.5,0,0,93.5,7823,5051,385,285,2386,2128,0,0.03,0.05,Normal
11-04-2019 07:15,2,0,7,0,0,91,7823,5050,385,285,2386,2128,0.03,0.05,0.05,Normal
11-04-2019 07:20,2.51,0,6.53,0,0,90.95,7823,5050,384,285,2387,2128,0.09,0.09,0.06,Normal
11-04-2019 07:25,2,0,7.5,0,0,90.5,7823,5050,385,285,2387,2129,0.01,0.06,0.05,Normal
11-04-2019 07:30,2.5,0,5.5,0,0,92,7823,5050,384,285,2387,2128,0.01,0.04,0.05,Normal
11-04-2019 07:35,3.52,0,5.53,0,0,90.95,7823,5051,383,285,2387,2127,0.01,0.04,0.05,Normal
11-04-2019 07:40,4.02,0,12.06,0,0,83.92,7823,5049,385,285,2387,2129,0.03,0.05,0.05,Normal
11-04-2019 07:45,3.02,0,6.03,0,0,90.95,7823,5051,383,285,2387,2127,0.07,0.05,0.05,Normal
11-04-2019 07:50,2.5,0,5.5,0,0,92,7823,5051,383,285,2388,2127,0.01,0.05,0.05,Normal
11-04-2019 07:55,2,0,7.5,0,0,90.5,7823,5051,383,285,2388,2127,0.01,0.04,0.05,Normal
11-04-2019 08:00,2,0,8,0,0,90,7823,5051,383,285,2387,2127,0,0.02,0.05,Normal
11-04-2019 08:05,2.01,0,7.54,0,0,90.45,7823,5052,382,285,2387,2126,0.18,0.1,0.06,Normal
11-04-2019 08:10,3.03,0,6.57,0,0,90.4,7823,5051,383,285,2387,2128,0.1,0.08,0.06,Normal
11-04-2019 08:15,2.51,0,6.53,0,0,90.95,7823,5077,357,285,2388,2102,0.24,0.09,0.06,Normal
11-04-2019 08:20,2.01,0,6.53,0,0,91.46,7823,5051,382,285,2388,2127,0.02,0.06,0.05,Normal
11-04-2019 08:25,2.51,0,7.04,0,0,90.45,7823,5050,383,285,2388,2128,0.06,0.11,0.07,Normal
